代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),
000510.SZ,新金路,2018-03-19,7.06,7.1,6.98,7.03,2180306,
000510.SZ,新金路,2018-03-20,6.99,6.99,6.75,6.89,3921312,
000510.SZ,新金路,2018-03-21,6.88,6.98,6.81,6.89,2658901,
000510.SZ,新金路,2018-03-22,6.91,6.92,6.75,6.75,2946314,
000510.SZ,新金路,2018-03-23,6.52,6.69,6.12,6.22,6599005,
000510.SZ,新金路,2018-03-26,6.15,6.35,6.02,6.31,3137733,
000510.SZ,新金路,2018-03-27,6.31,6.52,6.31,6.48,3002001,
000510.SZ,新金路,2018-03-28,6.47,6.59,6.38,6.47,2706700,
000510.SZ,新金路,2018-03-29,6.5,6.58,6.42,6.56,3075101,
000510.SZ,新金路,2018-03-30,6.58,6.64,6.53,6.61,2987600,
000510.SZ,新金路,2018-04-02,6.63,6.72,6.56,6.63,2991902,
000510.SZ,新金路,2018-04-03,6.6,6.6,6.34,6.41,3912753,
000510.SZ,新金路,2018-04-04,6.49,6.59,6.44,6.48,3375540,
000510.SZ,新金路,2018-04-09,6.48,6.48,6.3,6.37,3241379,
000510.SZ,新金路,2018-04-10,6.4,6.45,6.33,6.44,3388000,
000510.SZ,新金路,2018-04-11,6.51,6.53,6.38,6.41,3736712,
000510.SZ,新金路,2018-04-12,6.37,6.41,6.29,6.36,4493579,
000510.SZ,新金路,2018-04-13,6.36,6.42,6.18,6.21,4209087,
000510.SZ,新金路,2018-04-16,6.21,6.24,6.12,6.18,2839110,
000510.SZ,新金路,2018-04-17,6.18,6.19,6.04,6.18,4572382,
000510.SZ,新金路,2018-04-18,6.19,6.22,6.04,6.17,3548139,
000510.SZ,新金路,2018-04-19,6.16,6.38,6.12,6.23,4063565,
000510.SZ,新金路,2018-04-20,6.21,6.21,6.07,6.17,3359420,
000510.SZ,新金路,2018-04-23,6.13,6.28,6.06,6.26,5185295,
000510.SZ,新金路,2018-04-24,6.28,6.33,6.23,6.3,4017079,
000510.SZ,新金路,2018-04-25,6.29,6.29,6.14,6.18,4189251,
000510.SZ,新金路,2018-04-26,6.17,6.19,6.06,6.16,4320001,
000510.SZ,新金路,2018-04-27,6.15,6.18,6.07,6.16,3336101,
000510.SZ,新金路,2018-05-02,6.2,6.2,6.08,6.12,2759211,
000510.SZ,新金路,2018-05-03,6.1,6.12,6.03,6.1,4322211,
000510.SZ,新金路,2018-05-04,6.09,6.71,6.07,6.33,12209163,
000510.SZ,新金路,2018-05-07,6.28,6.48,6.27,6.46,8456679,
000510.SZ,新金路,2018-05-08,6.47,6.58,6.4,6.42,7581286,
000510.SZ,新金路,2018-05-09,6.4,6.48,6.38,6.41,3586101,
000510.SZ,新金路,2018-05-10,6.38,6.6,6.38,6.51,7233098,
000510.SZ,新金路,2018-05-11,6.6,6.72,6.43,6.46,7609200,
000510.SZ,新金路,2018-05-14,6.39,6.45,6.16,6.18,9821498,
000510.SZ,新金路,2018-05-15,6.2,6.25,6.17,6.24,3188500,
000510.SZ,新金路,2018-05-16,6.24,6.25,6.15,6.16,4116700,
000510.SZ,新金路,2018-05-17,6.09,6.19,6.07,6.16,3547011,
000510.SZ,新金路,2018-05-18,6.15,6.27,6.12,6.25,4289304,
000510.SZ,新金路,2018-05-21,6.25,6.4,6.25,6.39,5769204,
000510.SZ,新金路,2018-05-22,6.38,6.38,6.29,6.33,3942803,
000510.SZ,新金路,2018-05-23,6.32,6.32,6.16,6.16,3474602,
000510.SZ,新金路,2018-05-24,6.23,6.24,6.14,6.15,2455401,
000510.SZ,新金路,2018-05-25,6.1,6.43,6.1,6.19,5226001,
000510.SZ,新金路,2018-05-28,6.14,6.17,6.07,6.12,3689000,
000510.SZ,新金路,2018-05-29,6.1,6.13,6.08,6.12,2184000,
000510.SZ,新金路,2018-05-30,6.04,6.12,5.9,6.11,6522002,
000510.SZ,新金路,2018-05-31,6.08,6.19,6.06,6.18,3225018,
000510.SZ,新金路,2018-06-01,6.16,6.19,6.06,6.16,2317198,
000510.SZ,新金路,2018-06-04,6.15,6.17,6.08,6.12,1759601,
000510.SZ,新金路,2018-06-05,6.13,6.13,6.07,6.13,1678900,
000510.SZ,新金路,2018-06-06,6.13,6.13,6.06,6.11,2563400,
000510.SZ,新金路,2018-06-07,6.1,6.11,6.01,6.1,3554210,
000510.SZ,新金路,2018-06-08,6.06,6.1,5.99,6.09,2436912,
000510.SZ,新金路,2018-06-11,6.02,6.08,5.98,6.07,2207402,
000510.SZ,新金路,2018-06-12,6.06,6.06,5.99,6.05,2188702,
000510.SZ,新金路,2018-06-13,6.01,6.01,5.91,5.97,2720200,
000510.SZ,新金路,2018-06-14,5.92,5.99,5.85,5.86,1621800,
000510.SZ,新金路,2018-06-15,5.8,5.8,5.31,5.38,5829402,
000510.SZ,新金路,2018-06-19,5.34,5.34,4.84,4.86,5753401,
000510.SZ,新金路,2018-06-20,4.83,4.93,4.71,4.87,3308813,
000510.SZ,新金路,2018-06-21,4.88,4.97,4.68,4.87,5047101,
000510.SZ,新金路,2018-06-22,4.83,4.92,4.75,4.9,2774400,
000510.SZ,新金路,2018-06-25,4.92,4.95,4.86,4.88,1398901,
000510.SZ,新金路,2018-06-26,4.86,4.9,4.5,4.89,6140202,
000510.SZ,新金路,2018-06-27,4.77,4.77,4.6,4.76,7661701,
000510.SZ,新金路,2018-06-28,4.68,4.69,4.55,4.55,3762600,
000510.SZ,新金路,2018-06-29,4.53,4.57,4.28,4.55,8243279,
000510.SZ,新金路,2018-07-02,4.43,4.52,4.36,4.37,3495800,
000510.SZ,新金路,2018-07-03,4.58,4.81,4.51,4.81,17013779,
000510.SZ,新金路,2018-07-04,5,5.29,4.94,5.29,42190350,
000510.SZ,新金路,2018-07-05,5.4,5.41,4.87,4.93,34125226,
000510.SZ,新金路,2018-07-06,4.8,5.27,4.73,4.99,26318464,
000510.SZ,新金路,2018-07-09,4.91,5.49,4.84,5.25,32646152,
000510.SZ,新金路,2018-07-10,5.11,5.55,5.05,5.45,34048297,
000510.SZ,新金路,2018-07-11,5.28,5.44,5.16,5.3,20798859,
000510.SZ,新金路,2018-07-12,5.26,5.44,5.18,5.32,19878336,
000510.SZ,新金路,2018-07-13,5.27,5.28,5.13,5.15,11942101,
000510.SZ,新金路,2018-07-16,5.11,5.18,5.06,5.12,7248185,
000510.SZ,新金路,2018-07-17,5.07,5.38,5.07,5.28,16590521,
000510.SZ,新金路,2018-07-18,5.25,5.71,5.19,5.27,22026409,
000510.SZ,新金路,2018-07-19,5.3,5.3,5.05,5.17,11284833,
000510.SZ,新金路,2018-07-20,5.13,5.24,5.06,5.16,8231902,
000510.SZ,新金路,2018-07-23,5.14,5.26,5.11,5.25,8190999,
000510.SZ,新金路,2018-07-24,5.24,5.34,5.2,5.27,10552110,
000510.SZ,新金路,2018-07-25,5.27,5.28,5.2,5.24,6675401,
000510.SZ,新金路,2018-07-26,5.23,5.43,5.21,5.39,14387889,
000510.SZ,新金路,2018-07-27,5.34,5.38,5.22,5.22,8313801,
000510.SZ,新金路,2018-07-30,5.24,5.24,4.76,4.87,13551333,
000510.SZ,新金路,2018-07-31,4.81,4.91,4.76,4.84,4616612,
000510.SZ,新金路,2018-08-01,4.86,4.94,4.79,4.79,4520300,
000510.SZ,新金路,2018-08-02,4.68,4.75,4.39,4.57,6097822,
000510.SZ,新金路,2018-08-03,4.55,4.62,4.51,4.56,4328135,
000510.SZ,新金路,2018-08-06,4.59,4.62,4.38,4.46,4567901,
000510.SZ,新金路,2018-08-07,4.46,4.91,4.46,4.91,13231633,
000510.SZ,新金路,2018-08-08,5.1,5.4,5.06,5.12,39406818,
000510.SZ,新金路,2018-08-09,4.92,5.22,4.89,5.1,22505957,
000510.SZ,新金路,2018-08-10,5.02,5.1,4.97,5.04,12151269,
000510.SZ,新金路,2018-08-13,4.91,5.01,4.88,5,8641421,
000510.SZ,新金路,2018-08-14,4.96,5.25,4.95,5.14,14011101,
000510.SZ,新金路,2018-08-15,5.07,5.13,4.94,4.96,8248101,
000510.SZ,新金路,2018-08-16,4.87,5.07,4.85,5.03,9714700,
000510.SZ,新金路,2018-08-17,5.12,5.14,4.56,4.69,13798411,
000510.SZ,新金路,2018-08-20,4.7,5.12,4.62,5.04,13615112,
000510.SZ,新金路,2018-08-21,5.01,5.09,4.95,5.03,9821233,
000510.SZ,新金路,2018-08-22,4.98,5.24,4.98,5.12,16962923,
000510.SZ,新金路,2018-08-23,5.17,5.2,4.95,5.08,11903402,
000510.SZ,新金路,2018-08-24,5.1,5.15,5.01,5.03,8568412,
000510.SZ,新金路,2018-08-27,5.01,5.12,5.01,5.1,8267800,
000510.SZ,新金路,2018-08-28,5.07,5.19,5.06,5.09,7657609,
000510.SZ,新金路,2018-08-29,5.09,5.09,4.95,4.98,8741610,
000510.SZ,新金路,2018-08-30,4.99,5.02,4.81,4.85,6259510,
000510.SZ,新金路,2018-08-31,4.83,4.89,4.77,4.83,4255833,
000510.SZ,新金路,2018-09-03,4.83,4.88,4.75,4.86,4054551,
000510.SZ,新金路,2018-09-04,4.81,4.93,4.81,4.88,3893351,
000510.SZ,新金路,2018-09-05,4.88,5.19,4.85,4.96,11484486,
000510.SZ,新金路,2018-09-06,4.92,4.95,4.75,4.83,7202876,
000510.SZ,新金路,2018-09-07,4.82,4.92,4.8,4.82,4778553,
000510.SZ,新金路,2018-09-10,4.83,4.87,4.72,4.72,4298300,
000510.SZ,新金路,2018-09-11,4.73,4.79,4.71,4.77,2739901,
000510.SZ,新金路,2018-09-12,4.77,4.82,4.73,4.75,3477200,
000510.SZ,新金路,2018-09-13,4.81,4.82,4.73,4.77,3796427,
000510.SZ,新金路,2018-09-14,4.81,4.91,4.76,4.79,6588402,
000510.SZ,新金路,2018-09-17,4.75,4.77,4.55,4.62,4662378,
000510.SZ,新金路,2018-09-18,4.62,4.71,4.55,4.63,5470002,
000510.SZ,新金路,2018-09-19,4.63,4.78,4.62,4.71,7211631,
000510.SZ,新金路,2018-09-20,4.72,4.8,4.67,4.67,4973802,
000510.SZ,新金路,2018-09-21,4.69,4.75,4.64,4.72,4895734,
000510.SZ,新金路,2018-09-25,4.71,4.72,4.66,4.71,2606702,
000510.SZ,新金路,2018-09-26,4.74,4.77,4.68,4.69,4904301,
000510.SZ,新金路,2018-09-27,4.68,4.7,4.56,4.57,5628100,
000510.SZ,新金路,2018-09-28,4.58,4.62,4.55,4.6,3144148,
000510.SZ,新金路,2018-10-08,4.51,4.59,4.45,4.47,3478400,
000510.SZ,新金路,2018-10-09,4.5,4.56,4.48,4.53,2948964,
000510.SZ,新金路,2018-10-10,4.58,4.72,4.56,4.61,5060640,
000510.SZ,新金路,2018-10-11,4.38,4.49,4.15,4.18,8765854,
000510.SZ,新金路,2018-10-12,4.15,4.25,3.8,4.18,6661379,
000510.SZ,新金路,2018-10-15,4.24,4.26,4.07,4.08,4392401,
000510.SZ,新金路,2018-10-16,4.03,4.13,3.92,3.97,3835432,
000510.SZ,新金路,2018-10-17,4.05,4.09,3.93,4.04,2648100,
000510.SZ,新金路,2018-10-18,3.97,4.02,3.84,3.88,3572704,
000510.SZ,新金路,2018-10-19,3.83,3.99,3.81,3.98,3775353,
000510.SZ,新金路,2018-10-22,4.04,4.23,4.03,4.19,7191340,
000510.SZ,新金路,2018-10-23,4.19,4.38,4.15,4.21,9764843,
000510.SZ,新金路,2018-10-24,4.13,4.32,4.11,4.22,5572582,
000510.SZ,新金路,2018-10-25,4.05,4.21,4.03,4.19,4830385,
000510.SZ,新金路,2018-10-26,4.27,4.32,4.19,4.21,5833326,
000510.SZ,新金路,2018-10-29,4.19,4.25,4.11,4.15,4240803,
000510.SZ,新金路,2018-10-30,4.12,4.22,4.11,4.18,3436379,
000510.SZ,新金路,2018-10-31,4.21,4.6,4.17,4.41,18966317,
000510.SZ,新金路,2018-11-01,4.34,4.41,4.28,4.31,13914481,
000510.SZ,新金路,2018-11-02,4.33,4.41,4.31,4.38,9484455,
000510.SZ,新金路,2018-11-05,4.37,4.43,4.31,4.38,7561330,
000510.SZ,新金路,2018-11-06,4.37,4.37,4.29,4.36,4806010,
000510.SZ,新金路,2018-11-07,4.36,4.4,4.31,4.31,6933300,
000510.SZ,新金路,2018-11-08,4.36,4.46,4.33,4.35,9979730,
000510.SZ,新金路,2018-11-09,4.33,4.35,4.27,4.29,5123039,
000510.SZ,新金路,2018-11-12,4.28,4.46,4.24,4.44,10575549,
000510.SZ,新金路,2018-11-13,4.36,4.64,4.36,4.55,14890642,
000510.SZ,新金路,2018-11-14,4.55,4.63,4.49,4.54,12006800,
000510.SZ,新金路,2018-11-15,4.52,4.62,4.51,4.59,9835978,
000510.SZ,新金路,2018-11-16,4.6,4.78,4.59,4.64,15176828,
000510.SZ,新金路,2018-11-19,4.68,4.85,4.66,4.71,12496069,
000510.SZ,新金路,2018-11-20,4.64,4.72,4.49,4.51,10787800,
000510.SZ,新金路,2018-11-21,4.49,4.59,4.46,4.58,7016281,
000510.SZ,新金路,2018-11-22,4.61,4.65,4.54,4.56,5818085,
000510.SZ,新金路,2018-11-23,4.56,4.58,4.34,4.42,11198085,
000510.SZ,新金路,2018-11-26,4.44,4.45,4.3,4.33,7010805,
000510.SZ,新金路,2018-11-27,4.34,4.38,4.28,4.36,5326000,
000510.SZ,新金路,2018-11-28,4.37,4.38,4.21,4.36,5922377,
000510.SZ,新金路,2018-11-29,4.38,4.38,4.25,4.25,5700824,
000510.SZ,新金路,2018-11-30,4.24,4.38,4.18,4.38,9028189,
000510.SZ,新金路,2018-12-03,4.4,4.6,4.39,4.5,14921485,
000510.SZ,新金路,2018-12-04,4.4,4.56,4.4,4.52,8712373,
000510.SZ,新金路,2018-12-05,4.41,4.52,4.39,4.49,6880328,
000510.SZ,新金路,2018-12-06,4.49,4.63,4.44,4.46,6867570,
000510.SZ,新金路,2018-12-07,4.46,4.5,4.4,4.47,4218763,
000510.SZ,新金路,2018-12-10,4.42,4.46,4.3,4.33,4216000,
000510.SZ,新金路,2018-12-11,4.36,4.44,4.29,4.44,4766185,
000510.SZ,新金路,2018-12-12,4.43,4.47,4.4,4.4,4369868,
000510.SZ,新金路,2018-12-13,4.43,4.47,4.38,4.43,4971358,
000510.SZ,新金路,2018-12-14,4.41,4.43,4.23,4.25,5845873,
000510.SZ,新金路,2018-12-17,4.26,4.27,4.18,4.24,3402172,
000510.SZ,新金路,2018-12-18,4.19,4.26,4.14,4.24,3180100,
000510.SZ,新金路,2018-12-19,4.24,4.25,4.13,4.14,3121124,
000510.SZ,新金路,2018-12-20,4.13,4.19,4.1,4.16,2893139,
000510.SZ,新金路,2018-12-21,4.15,4.16,4.1,4.12,1951600,
000510.SZ,新金路,2018-12-24,4.12,4.17,4.08,4.1,3887172,
000510.SZ,新金路,2018-12-25,4.05,4.05,3.88,4,7002551,
000510.SZ,新金路,2018-12-26,3.99,4.03,3.98,3.99,2441900,
000510.SZ,新金路,2018-12-27,4.04,4.06,3.9,3.9,3413483,
000510.SZ,新金路,2018-12-28,3.96,3.96,3.89,3.93,2370991,
000510.SZ,新金路,2019-01-02,3.94,3.99,3.91,3.93,2003294,
000510.SZ,新金路,2019-01-03,3.93,3.98,3.9,3.95,2571383,
000510.SZ,新金路,2019-01-04,3.92,4.06,3.87,4.06,6298567,
000510.SZ,新金路,2019-01-07,4.07,4.12,4.04,4.1,5362186,
000510.SZ,新金路,2019-01-08,4.1,4.12,4.06,4.07,3727000,
000510.SZ,新金路,2019-01-09,4.08,4.13,4.06,4.08,5471600,
000510.SZ,新金路,2019-01-10,4.09,4.18,4.06,4.1,5227553,
000510.SZ,新金路,2019-01-11,4.16,4.27,4.12,4.22,11078054,
000510.SZ,新金路,2019-01-14,4.19,4.22,4.15,4.16,5181655,
000510.SZ,新金路,2019-01-15,4.14,4.2,4.14,4.19,3860869,
000510.SZ,新金路,2019-01-16,4.2,4.2,4.13,4.15,3547557,
000510.SZ,新金路,2019-01-17,4.15,4.2,4.12,4.12,5118835,
000510.SZ,新金路,2019-01-18,4.13,4.25,4.13,4.22,10002190,
000510.SZ,新金路,2019-01-21,4.22,4.45,4.17,4.32,15735667,
000510.SZ,新金路,2019-01-22,4.28,4.32,4.2,4.25,9544196,
000510.SZ,新金路,2019-01-23,4.22,4.41,4.21,4.31,11021818,
000510.SZ,新金路,2019-01-24,4.27,4.35,4.23,4.28,7945612,
000510.SZ,新金路,2019-01-25,4.3,4.39,4.23,4.26,11262998,
000510.SZ,新金路,2019-01-28,4.26,4.36,4.22,4.27,7011446,
000510.SZ,新金路,2019-01-29,4.27,4.27,3.97,4.08,10365078,
000510.SZ,新金路,2019-01-30,4.04,4.11,4.02,4.04,4098800,
000510.SZ,新金路,2019-01-31,4.05,4.07,3.92,3.97,5177902,
000510.SZ,新金路,2019-02-01,3.98,4.07,3.98,4.06,3042102,
000510.SZ,新金路,2019-02-11,4.07,4.15,4.07,4.15,5481843,
000510.SZ,新金路,2019-02-12,4.15,4.24,4.13,4.21,5989402,
000510.SZ,新金路,2019-02-13,4.22,4.63,4.18,4.44,22324664,
000510.SZ,新金路,2019-02-14,4.38,4.44,4.35,4.4,11857186,
000510.SZ,新金路,2019-02-15,4.36,4.6,4.34,4.44,16963249,
000510.SZ,新金路,2019-02-18,4.45,4.57,4.4,4.56,18232212,
000510.SZ,新金路,2019-02-19,4.56,4.78,4.49,4.71,23810269,
000510.SZ,新金路,2019-02-20,4.66,4.73,4.56,4.61,13871803,
000510.SZ,新金路,2019-02-21,4.6,4.76,4.58,4.69,23533035,
000510.SZ,新金路,2019-02-22,4.8,4.92,4.71,4.85,28701912,
000510.SZ,新金路,2019-02-25,4.83,5.19,4.76,5.06,28663097,
000510.SZ,新金路,2019-02-26,4.99,5.09,4.94,4.96,20213686,
000510.SZ,新金路,2019-02-27,4.93,5.03,4.76,4.84,15954745,
000510.SZ,新金路,2019-02-28,4.84,4.97,4.84,4.88,8850091,
000510.SZ,新金路,2019-03-01,4.89,4.94,4.84,4.9,7550146,
000510.SZ,新金路,2019-03-04,4.91,5.06,4.91,4.94,16188501,
000510.SZ,新金路,2019-03-05,4.94,5.08,4.9,5.07,18727215,
000510.SZ,新金路,2019-03-06,5.05,5.37,5.01,5.21,27525445,
000510.SZ,新金路,2019-03-07,5.18,5.27,5.14,5.22,23523693,
000510.SZ,新金路,2019-03-08,5.1,5.17,4.86,4.87,19491835,
000510.SZ,新金路,2019-03-11,4.91,5.09,4.91,5.08,12646056,
000510.SZ,新金路,2019-03-12,5.14,5.25,5.05,5.18,17755435,
000510.SZ,新金路,2019-03-13,5.22,5.44,5.09,5.15,25093866,
000510.SZ,新金路,2019-03-14,5.19,5.33,5.08,5.32,24136598,
000510.SZ,新金路,2019-03-15,5.3,5.78,5.26,5.49,50172542,
000510.SZ,新金路,2019-03-18,5.49,5.56,5.37,5.54,25620819,
000510.SZ,新金路,2019-03-19,5.5,5.64,5.44,5.5,17170404,
000510.SZ,新金路,2019-03-20,5.5,5.56,5.27,5.39,16184306,
000510.SZ,新金路,2019-03-21,5.39,5.44,5.33,5.39,14024577,
000510.SZ,新金路,2019-03-22,5.38,5.44,5.3,5.4,11181962,
000510.SZ,新金路,2019-03-25,5.27,5.56,5.24,5.46,21075040,
000510.SZ,新金路,2019-03-26,5.5,5.5,5.2,5.22,15373780,
000510.SZ,新金路,2019-03-27,5.23,5.27,5.13,5.25,8008293,
000510.SZ,新金路,2019-03-28,5.23,5.31,5.15,5.16,8774572,
000510.SZ,新金路,2019-03-29,5.18,5.3,5.12,5.29,10278091,
000510.SZ,新金路,2019-04-01,5.34,5.56,5.32,5.46,23475396,
000510.SZ,新金路,2019-04-02,5.47,5.68,5.4,5.6,28279113,
000510.SZ,新金路,2019-04-03,5.52,5.63,5.51,5.58,18147890,
000510.SZ,新金路,2019-04-04,5.74,5.88,5.62,5.68,28038231,
000510.SZ,新金路,2019-04-08,5.92,5.99,5.7,5.83,31384112,
000510.SZ,新金路,2019-04-09,5.72,5.76,5.56,5.66,19177887,
000510.SZ,新金路,2019-04-10,5.58,5.83,5.54,5.79,19586781,
000510.SZ,新金路,2019-04-11,5.79,5.8,5.57,5.59,15823258,
000510.SZ,新金路,2019-04-12,5.65,5.65,5.48,5.52,13061001,
000510.SZ,新金路,2019-04-15,5.62,5.63,5.49,5.5,10362403,
000510.SZ,新金路,2019-04-16,5.51,5.65,5.45,5.64,12022654,
000510.SZ,新金路,2019-04-17,5.66,5.69,5.6,5.62,13401900,
000510.SZ,新金路,2019-04-18,5.64,5.95,5.6,5.81,27573471,
000510.SZ,新金路,2019-04-19,5.88,6.39,5.74,6.39,50266205,
000510.SZ,新金路,2019-04-22,6.69,6.69,6,6.07,55322161,
000510.SZ,新金路,2019-04-23,6.04,6.1,5.7,5.75,27521667,
000510.SZ,新金路,2019-04-24,5.8,5.97,5.75,5.92,19326345,
000510.SZ,新金路,2019-04-25,5.95,6.15,5.68,5.7,27404544,
000510.SZ,新金路,2019-04-26,5.6,5.67,5.31,5.32,20879003,
000510.SZ,新金路,2019-04-29,5.28,5.36,4.94,5.02,14223651,
000510.SZ,新金路,2019-04-30,5.05,5.2,5.04,5.13,8084224,
000510.SZ,新金路,2019-05-06,5,5.01,4.62,4.66,12377087,
000510.SZ,新金路,2019-05-07,4.67,4.83,4.63,4.77,8941902,
000510.SZ,新金路,2019-05-08,4.68,4.77,4.54,4.66,7971671,
000510.SZ,新金路,2019-05-09,4.65,4.72,4.61,4.62,6574300,
000510.SZ,新金路,2019-05-10,4.65,4.76,4.45,4.75,11093456,
000510.SZ,新金路,2019-05-13,4.7,4.78,4.67,4.74,6859891,
000510.SZ,新金路,2019-05-14,4.68,4.73,4.63,4.66,6136900,
000510.SZ,新金路,2019-05-15,4.7,4.82,4.69,4.79,10172771,
000510.SZ,新金路,2019-05-16,4.78,4.92,4.76,4.9,10498132,
000510.SZ,新金路,2019-05-17,4.99,5,4.67,4.7,10996392,
000510.SZ,新金路,2019-05-20,4.66,4.7,4.55,4.66,5423300,
000510.SZ,新金路,2019-05-21,4.72,4.8,4.67,4.79,7074301,
000510.SZ,新金路,2019-05-22,4.78,4.78,4.65,4.69,6172400,
000510.SZ,新金路,2019-05-23,4.69,4.69,4.54,4.58,5918401,
000510.SZ,新金路,2019-05-24,4.55,4.62,4.53,4.55,4457009,
000510.SZ,新金路,2019-05-27,4.55,4.66,4.53,4.64,7175500,
000510.SZ,新金路,2019-05-28,4.65,4.74,4.62,4.64,6918145,
000510.SZ,新金路,2019-05-29,4.64,4.72,4.62,4.65,6284900,
000510.SZ,新金路,2019-05-30,4.62,4.63,4.54,4.6,5941119,
000510.SZ,新金路,2019-05-31,4.57,4.64,4.53,4.57,4740138,
000510.SZ,新金路,2019-06-03,4.56,4.6,4.45,4.48,5343204,
000510.SZ,新金路,2019-06-04,4.48,4.48,4.25,4.27,7149601,
000510.SZ,新金路,2019-06-05,4.3,4.34,4.2,4.22,5895415,
000510.SZ,新金路,2019-06-06,4.24,4.33,4.16,4.26,7797302,
000510.SZ,新金路,2019-06-10,4.3,4.56,4.22,4.48,11482149,
000510.SZ,新金路,2019-06-11,4.41,4.57,4.41,4.56,9642462,
000510.SZ,新金路,2019-06-12,4.52,4.56,4.47,4.47,6791912,
000510.SZ,新金路,2019-06-13,4.46,4.53,4.43,4.51,4589913,
000510.SZ,新金路,2019-06-14,4.51,4.52,4.36,4.38,5243200,
000510.SZ,新金路,2019-06-17,4.39,4.51,4.38,4.48,5423686,
000510.SZ,新金路,2019-06-18,4.52,4.52,4.43,4.49,3626102,
000510.SZ,新金路,2019-06-19,4.56,4.71,4.55,4.65,11406071,
000510.SZ,新金路,2019-06-20,4.63,4.8,4.59,4.71,11852257,
000510.SZ,新金路,2019-06-21,4.7,4.81,4.68,4.71,12450250,
000510.SZ,新金路,2019-06-24,4.75,4.8,4.71,4.73,6546004,
000510.SZ,新金路,2019-06-25,4.76,4.82,4.61,4.73,9817295,
000510.SZ,新金路,2019-06-26,4.68,4.73,4.61,4.65,5586899,
000510.SZ,新金路,2019-06-27,4.66,4.74,4.65,4.68,4872407,
000510.SZ,新金路,2019-06-28,4.67,4.7,4.55,4.56,5069530,
